50 & 600 & 0.69031 & 289 & 0.27558 & 108 & 0.23903 & 93 & 0.31198 & 177 \\
60 & 600 & 0.68571 & 282 & 0.13977 & 50 & 0.20166 & 111 & 0.28585 & 159 \\
70 & 600 & 0.49932 & 290 & 0.34877 & 112 & 0.11153 & 75 & 0.17622 & 129 \\
80 & 600 & 0.46588 & 291 & 0.28515 & 78 & 0.18091 & 83 & 0.19436 & 133 \\
90 & 600 & 0.39732 & 293 & 0.00645 & 7 & 0.08703 & 63 & 0.16438 & 123 \\
100 & 600 & 0.41659 & 283 & 0.00459 & 4 & 0.04706 & 31 & 0.26576 & 142 \\
10 & 600 & 0.96089 & 323 & 0.89225 & 197 & 0.95879 & 207 & 0.6034 & 227 \\
20 & 600 & 0.66733 & 321 & 0.68389 & 173 & 0.55613 & 186 & 0.46711 & 219 \\
30 & 600 & 1.04203 & 329 & 0.31691 & 128 & 0.40776 & 146 & 0.37342 & 202 \\
40 & 600 & 0.7064 & 288 & 0.42229 & 129 & 0.53986 & 394 & 0.34495 & 176 \\
50 & 600 & 0.84182 & 305 & 0.48069 & 132 & 0.18756 & 129 & 0.72691 & 308 \\
60 & 600 & 0.52265 & 445 & 0.24013 & 82 & 0.10905 & 73 & 0.2026 & 148 \\
70 & 600 & 0.60793 & 285 & 0.12929 & 84 & 0.14525 & 101 & 0.18998 & 135 \\
80 & 600 & 0.40633 & 285 & 0.13172 & 50 & 0.09566 & 66 & 0.23829 & 146 \\
90 & 600 & 0.63253 & 269 & 0.06333 & 53 & 0.07296 & 52 & 0.17936 & 129 \\
100 & 600 & 0.55987 & 281 & 0.00092 & 1 & 0.03835 & 24 & 0.15352 & 100 \\
10 & 600 & 1.4716 & 329 & 0.86249 & 189 & 0.95449 & 214 & 0.6613 & 262 \\
20 & 600 & 0.83834 & 320 & 0.80951 & 185 & 0.84176 & 188 & 0.51436 & 230 \\
30 & 600 & 0.90627 & 327 & 0.55811 & 152 & 0.36917 & 184 & 0.77196 & 354 \\
40 & 600 & 0.88853 & 300 & 0.43718 & 153 & 0.32498 & 144 & 0.3121 & 198 \\
50 & 600 & 0.8165 & 317 & 0.25924 & 116 & 0.15981 & 112 & 0.38488 & 201 \\
60 & 600 & 1.00108 & 292 & 0.19381 & 89 & 0.22142 & 129 & 0.17676 & 128 \\
70 & 600 & 0.48564 & 281 & 0.28378 & 85 & 0.18349 & 93 & 0.34502 & 160 \\
80 & 600 & 0.44805 & 297 & 0.1683 & 64 & 0.08132 & 52 & 0.18408 & 137 \\
90 & 600 & 0.55469 & 300 & 0.04154 & 15 & 0.06841 & 54 & 0.18345 & 128 \\
100 & 600 & 0.37042 & 279 & 0.01159 & 8 & 0.09897 & 66 & 0.18775 & 136 \\
10 & 600 & 1.01697 & 318 & 0.70995 & 182 & 1.01881 & 201 & 0.99749 & 326 \\
20 & 600 & 1.5021 & 312 & 0.80018 & 192 & 1.02294 & 197 & 0.43219 & 212 \\
30 & 600 & 0.4824 & 334 & 0.39262 & 124 & 0.36424 & 170 & 0.45598 & 224 \\
40 & 600 & 0.70621 & 309 & 0.46257 & 138 & 0.2977 & 210 & 0.45118 & 211 \\
50 & 600 & 0.89317 & 309 & 0.32966 & 98 & 0.3362 & 113 & 0.26618 & 188 \\
60 & 600 & 0.41141 & 328 & 0.22516 & 74 & 0.23691 & 135 & 0.21122 & 140 \\
70 & 600 & 0.50494 & 316 & 0.40374 & 120 & 0.00507 & 4 & 0.2874 & 152 \\
80 & 600 & 0.55152 & 287 & 0.00092 & 1 & 0.11801 & 79 & 0.25503 & 157 \\
90 & 600 & 0.47448 & 291 & 0.14098 & 61 & 0.02864 & 20 & 0.13088 & 109 \\
100 & 600 & 0.47188 & 282 & 0.01934 & 9 & 0.06837 & 48 & 0.17907 & 131 \\
10 & 700 & 1.25109 & 330 & 0.81736 & 213 & 1.0474 & 264 & 0.55757 & 264 \\
20 & 700 & 1.17971 & 325 & 0.85233 & 218 & 0.32552 & 196 & 0.60208 & 260 \\
30 & 700 & 1.08773 & 341 & 0.36257 & 157 & 0.54335 & 185 & 0.69377 & 290 \\
40 & 700 & 0.70944 & 338 & 0.40902 & 137 & 0.36402 & 173 & 0.34138 & 186 \\
50 & 700 & 0.48942 & 338 & 0.37315 & 132 & 0.25023 & 142 & 0.34704 & 198 \\
60 & 700 & 0.56797 & 289 & 0.25314 & 112 & 0.15468 & 108 & 0.28505 & 177 \\
70 & 700 & 0.43425 & 286 & 0.07995 & 68 & 0.18351 & 128 & 0.24863 & 183 \\
80 & 700 & 0.40351 & 309 & 0.14183 & 101 & 0.14485 & 101 & 0.25506 & 178 \\
90 & 700 & 0.70669 & 285 & 0.16131 & 61 & 0.10895 & 86 & 0.26694 & 162 \\
100 & 700 & 0.47458 & 311 & 0.02541 & 20 & 0.10726 & 74 & 0.22881 & 147 \\
10 & 700 & 1.01218 & 352 & 0.82252 & 202 & 0.97918 & 244 & 1.34809 & 509 \\
20 & 700 & 1.06719 & 341 & 0.65427 & 203 & 0.76334 & 204 & 0.48362 & 218 \\
30 & 700 & 0.78888 & 344 & 0.52331 & 184 & 0.46331 & 184 & 0.45478 & 220 \\
40 & 700 & 0.96347 & 351 & 0.32586 & 143 & 0.3456 & 176 & 0.30632 & 219 \\
50 & 700 & 0.62761 & 320 & 0.33485 & 119 & 0.21782 & 153 & 0.24483 & 183 \\
60 & 700 & 0.57079 & 325 & 0.27314 & 89 & 0.205 & 147 & 0.2608 & 188 \\
70 & 700 & 0.61225 & 316 & 0.28444 & 95 & 0.17243 & 102 & 0.19853 & 143 \\
80 & 700 & 0.44144 & 329 & 0.15964 & 73 & 0.06261 & 43 & 0.30592 & 153 \\
90 & 700 & 0.54583 & 293 & 0.08881 & 47 & 0.00084 & 1 & 0.18231 & 126 \\
100 & 700 & 0.37621 & 272 & 0.00084 & 1 & 0.04767 & 33 & 0.15861 & 119 \\
10 & 700 & 1.04786 & 344 & 1.00884 & 262 & 0.86485 & 237 & 0.56051 & 228 \\
20 & 700 & 0.78328 & 350 & 0.66005 & 200 & 0.50324 & 227 & 0.56176 & 224 \\
30 & 700 & 0.59225 & 322 & 0.56538 & 187 & 0.21381 & 148 & 0.46263 & 232 \\
40 & 700 & 0.64596 & 435 & 0.49189 & 163 & 0.31089 & 173 & 0.44963 & 217 \\
50 & 700 & 0.51191 & 308 & 0.30285 & 123 & 0.21818 & 156 & 0.25693 & 186 \\
60 & 700 & 0.57895 & 310 & 0.31308 & 125 & 0.2429 & 139 & 0.30069 & 191 \\
70 & 700 & 1.08735 & 300 & 0.12708 & 106 & 0.13602 & 93 & 0.30677 & 178 \\
80 & 700 & 0.51274 & 304 & 0.04477 & 38 & 0.26351 & 208 & 0.21788 & 155 \\
90 & 700 & 0.40147 & 306 & 0.12599 & 62 & 0.05954 & 47 & 0.22479 & 156 \\
100 & 700 & 0.48493 & 306 & 0.03792 & 18 & 0.3339 & 245 & 0.21623 & 155 \\
10 & 700 & 0.89628 & 327 & 0.76329 & 208 & 1.05558 & 230 & 0.652 & 250 \\
20 & 700 & 1.00314 & 343 & 0.67354 & 197 & 0.5809 & 183 & 0.39545 & 215 \\
30 & 700 & 0.8507 & 325 & 0.55926 & 171 & 0.41442 & 208 & 0.42631 & 224 \\
40 & 700 & 0.83571 & 340 & 0.37726 & 154 & 0.20923 & 145 & 0.38345 & 199 \\
50 & 700 & 1.0378 & 328 & 0.3434 & 147 & 0.46788 & 272 & 0.26247 & 188 \\
60 & 700 & 0.6439 & 302 & 0.08573 & 83 & 0.16471 & 115 & 0.26984 & 172 \\
70 & 700 & 0.67971 & 349 & 0.07517 & 53 & 0.26955 & 126 & 0.17422 & 133 \\
80 & 700 & 0.79681 & 299 & 0.196 & 96 & 0.11604 & 84 & 0.28617 & 165 \\
90 & 700 & 0.45644 & 299 & 0.05935 & 45 & 0.07728 & 61 & 0.16801 & 122 \\
100 & 700 & 0.36027 & 316 & 0.00507 & 2 & 0.0187 & 13 & 0.17363 & 123 \\
10 & 700 & 0.86294 & 367 & 0.90923 & 233 & 0.77877 & 225 & 0.62374 & 234 \\
20 & 700 & 0.90966 & 336 & 0.59945 & 201 & 0.52153 & 205 & 0.52576 & 242 \\
30 & 700 & 0.83769 & 372 & 0.61025 & 179 & 0.29976 & 180 & 0.47765 & 217 \\
40 & 700 & 0.67288 & 347 & 0.31399 & 154 & 0.30515 & 144 & 0.31802 & 209 \\
50 & 700 & 0.86304 & 322 & 0.48313 & 163 & 0.28935 & 176 & 0.42694 & 223 \\
60 & 700 & 1.04314 & 327 & 0.31851 & 98 & 0.21261 & 149 & 0.37957 & 181 \\
70 & 700 & 0.56258 & 480 & 0.14185 & 102 & 0.06423 & 43 & 0.24692 & 183 \\
80 & 700 & 0.488 & 330 & 0.13561 & 59 & 0.1211 & 88 & 0.20358 & 148 \\
90 & 700 & 0.64014 & 292 & 0.13915 & 98 & 0.09135 & 62 & 0.20428 & 150 \\
100 & 700 & 0.39437 & 287 & 0.00276 & 3 & 0.06068 & 42 & 0.21192 & 156 \\
10 & 800 & 1.19726 & 381 & 1.15637 & 258 & 0.85359 & 271 & 0.63762 & 301 \\
20 & 800 & 0.84508 & 374 & 0.98062 & 243 & 0.75452 & 230 & 0.64119 & 270 \\
30 & 800 & 0.88394 & 370 & 0.76527 & 233 & 0.4681 & 197 & 0.37842 & 224 \\
40 & 800 & 0.66232 & 361 & 0.56902 & 184 & 0.22989 & 162 & 0.48253 & 233 \\
50 & 800 & 0.58347 & 346 & 0.50665 & 174 & 0.17331 & 122 & 0.28419 & 187 \\
60 & 800 & 0.64482 & 327 & 0.21912 & 154 & 0.22041 & 152 & 0.38409 & 209 \\
70 & 800 & 1.03303 & 329 & 0.24222 & 118 & 0.14626 & 100 & 0.32428 & 193 \\
80 & 800 & 0.56262 & 321 & 0.09581 & 65 & 0.11909 & 94 & 0.4264 & 253 \\
90 & 800 & 0.49518 & 323 & 0.00921 & 10 & 0.09033 & 65 & 0.23883 & 168 \\
100 & 800 & 0.40858 & 366 & 0.03501 & 38 & 0.06081 & 48 & 0.15693 & 113 \\
10 & 800 & 1.24216 & 375 & 0.99549 & 244 & 1.15296 & 263 & 0.6005 & 293 \\
20 & 800 & 0.88482 & 360 & 0.89713 & 222 & 0.61693 & 220 & 0.64382 & 261 \\
30 & 800 & 0.63412 & 365 & 0.82018 & 211 & 0.27019 & 190 & 0.41003 & 220 \\
40 & 800 & 0.7312 & 354 & 0.56534 & 202 & 0.38978 & 195 & 0.36363 & 189 \\
50 & 800 & 0.51504 & 373 & 0.37345 & 157 & 0.17103 & 135 & 0.38613 & 228 \\
60 & 800 & 0.83248 & 349 & 0.31504 & 154 & 0.22893 & 157 & 0.32074 & 196 \\
70 & 800 & 0.55079 & 322 & 0.07076 & 38 & 0.20912 & 122 & 0.26641 & 166 \\
80 & 800 & 0.57493 & 309 & 0.08617 & 90 & 0.16903 & 115 & 0.18501 & 138 \\
90 & 800 & 0.66334 & 325 & 0.03923 & 41 & 0.1452 & 100 & 0.27883 & 182 \\
100 & 800 & 0.34099 & 316 & 0.09104 & 76 & 0.02524 & 16 & 0.23271 & 157 \\
10 & 800 & 0.89812 & 366 & 0.90108 & 231 & 0.94039 & 259 & 0.72962 & 291 \\
20 & 800 & 0.99207 & 372 & 0.56764 & 233 & 0.86027 & 248 & 0.4505 & 224 \\
30 & 800 & 1.09486 & 365 & 0.8744 & 227 & 0.28237 & 196 & 0.61599 & 291 \\
40 & 800 & 0.73273 & 323 & 0.42141 & 172 & 0.23232 & 163 & 0.47364 & 244 \\
50 & 800 & 0.80418 & 348 & 0.37608 & 170 & 0.20837 & 144 & 0.37689 & 190 \\
60 & 800 & 0.85743 & 337 & 0.30679 & 135 & 0.22651 & 156 & 0.28106 & 179 \\
70 & 800 & 0.59026 & 315 & 0.14036 & 95 & 0.19503 & 139 & 0.3435 & 212 \\
80 & 800 & 0.48436 & 308 & 0.01032 & 9 & 0.12778 & 88 & 0.30946 & 174 \\
90 & 800 & 0.74252 & 338 & 0.08304 & 66 & 0.07221 & 57 & 0.23742 & 173 \\
100 & 800 & 0.70359 & 330 & 0.06369 & 63 & 0.08995 & 71 & 0.18779 & 138 \\
10 & 800 & 0.809 & 378 & 1.13265 & 261 & 0.54713 & 243 & 0.6552 & 295 \\
20 & 800 & 0.74664 & 366 & 0.70141 & 253 & 0.55798 & 229 & 0.52242 & 246 \\
30 & 800 & 0.68516 & 353 & 0.48192 & 194 & 0.58266 & 226 & 0.42485 & 249 \\
40 & 800 & 0.62265 & 586 & 0.42203 & 185 & 0.22537 & 156 & 0.42751 & 238 \\
50 & 800 & 0.59964 & 349 & 0.2177 & 156 & 0.25629 & 151 & 0.34182 & 214 \\
60 & 800 & 0.78102 & 317 & 0.18804 & 138 & 0.15629 & 111 & 0.35848 & 228 \\
70 & 800 & 0.82939 & 323 & 0.19787 & 106 & 0.08602 & 62 & 0.26024 & 160 \\
80 & 800 & 0.87548 & 318 & 0.19335 & 103 & 0.06048 & 41 & 0.23837 & 157 \\
90 & 800 & 0.45183 & 542 & 0.11781 & 83 & 0.09375 & 74 & 0.2214 & 159 \\
100 & 800 & 0.66962 & 303 & 0.00737 & 8 & 0.04654 & 31 & 0.20197 & 148 \\
10 & 800 & 1.20994 & 372 & 1.26348 & 268 & 0.90551 & 256 & 0.78942 & 312 \\
20 & 800 & 0.88931 & 376 & 0.94674 & 235 & 0.69836 & 453 & 0.54703 & 247 \\
30 & 800 & 0.81129 & 350 & 0.65215 & 208 & 0.30512 & 211 & 0.44558 & 243 \\
40 & 800 & 0.70065 & 342 & 0.43346 & 202 & 0.29938 & 173 & 0.39754 & 246 \\
50 & 800 & 0.6409 & 356 & 0.43129 & 168 & 0.204 & 142 & 0.35898 & 214 \\
60 & 800 & 0.62877 & 337 & 0.22251 & 110 & 0.20792 & 143 & 0.30318 & 196 \\
70 & 800 & 0.63933 & 319 & 0.38814 & 130 & 0.20206 & 147 & 0.3705 & 217 \\
80 & 800 & 0.81713 & 317 & 0.17157 & 131 & 0.11616 & 80 & 0.30133 & 177 \\
90 & 800 & 0.50731 & 317 & 0.08724 & 81 & 0.15461 & 105 & 0.25876 & 135 \\
100 & 800 & 0.46541 & 330 & 0.04388 & 44 & 0.36486 & 288 & 0.20629 & 155 \\
10 & 900 & 1.1457 & 447 & 1.04968 & 272 & 0.54524 & 259 & 0.8496 & 330 \\
20 & 900 & 0.85704 & 406 & 0.78976 & 259 & 0.68085 & 241 & 0.5733 & 291 \\
30 & 900 & 0.78236 & 399 & 0.43253 & 214 & 0.65999 & 250 & 0.60307 & 281 \\
40 & 900 & 0.70938 & 374 & 0.57231 & 222 & 0.40425 & 208 & 0.54665 & 261 \\
50 & 900 & 0.96194 & 360 & 0.3301 & 164 & 0.25223 & 175 & 0.2971 & 225 \\
60 & 900 & 0.52048 & 365 & 0.40496 & 189 & 0.15456 & 122 & 0.43456 & 242 \\
70 & 900 & 0.65612 & 364 & 0.2448 & 166 & 0.22391 & 154 & 0.27621 & 191 \\
80 & 900 & 0.77595 & 367 & 0.20275 & 128 & 0.16161 & 114 & 0.70948 & 419 \\
90 & 900 & 0.64853 & 341 & 0.09245 & 92 & 0.1428 & 99 & 0.28265 & 188 \\
100 & 900 & 0.38143 & 319 & 0.00084 & 1 & 0.00084 & 1 & 0.21041 & 151 \\
10 & 900 & 1.63553 & 380 & 1.11535 & 279 & 0.52564 & 266 & 0.64469 & 286 \\
20 & 900 & 0.86194 & 392 & 0.74839 & 247 & 0.52262 & 222 & 0.65924 & 291 \\
30 & 900 & 0.73033 & 375 & 0.69184 & 235 & 0.43808 & 221 & 0.50231 & 256 \\
40 & 900 & 0.62882 & 355 & 0.33101 & 146 & 0.64111 & 259 & 0.36397 & 259 \\
50 & 900 & 0.71554 & 343 & 0.33207 & 174 & 0.2138 & 157 & 0.40695 & 217 \\
60 & 900 & 0.64269 & 359 & 0.20722 & 140 & 0.17658 & 128 & 0.32586 & 229 \\
70 & 900 & 0.51417 & 347 & 0 & 0 & 0.15583 & 123 & 0.41589 & 242 \\
80 & 900 & 0.59061 & 360 & 0.11923 & 104 & 0.11275 & 89 & 0.24087 & 171 \\
90 & 900 & 0.52733 & 331 & 0.11258 & 87 & 0.02154 & 17 & 0.28371 & 190 \\
100 & 900 & 0.44416 & 303 & 0.00507 & 6 & 0.13085 & 94 & 0.22529 & 168 \\
10 & 900 & 1.25573 & 408 & 0.95249 & 270 & 1.02801 & 275 & 0.65986 & 301 \\
20 & 900 & 1.02535 & 383 & 0.96056 & 261 & 0.73457 & 234 & 0.57366 & 289 \\
30 & 900 & 0.97445 & 364 & 0.59209 & 229 & 0.3025 & 211 & 0.43945 & 247 \\
40 & 900 & 0.7214 & 367 & 0.54565 & 197 & 0.40144 & 219 & 0.51408 & 264 \\
50 & 900 & 0.7375 & 406 & 0.3829 & 187 & 0.31945 & 155 & 0.37921 & 232 \\
60 & 900 & 0.55091 & 370 & 0.38676 & 161 & 0.25586 & 156 & 0.26965 & 192 \\
70 & 900 & 0.5231 & 328 & 0.08858 & 90 & 0.19948 & 137 & 0.25784 & 187 \\
80 & 900 & 0.48662 & 347 & 0.1751 & 94 & 0.17444 & 128 & 0.30826 & 190 \\
90 & 900 & 0.52048 & 333 & 0.09245 & 89 & 0.00084 & 1 & 0.40268 & 210 \\
100 & 900 & 0.48358 & 323 & 0.01605 & 19 & 0.12289 & 97 & 0.29625 & 179 \\
10 & 900 & 1.07754 & 429 & 1.30866 & 283 & 0.75165 & 283 & 0.69114 & 283 \\
20 & 900 & 0.91377 & 374 & 1.03407 & 253 & 0.34816 & 241 & 0.50869 & 273 \\
30 & 900 & 0.70945 & 388 & 0.73367 & 241 & 0.33565 & 237 & 0.48686 & 262 \\
40 & 900 & 0.88197 & 397 & 0.37412 & 190 & 0.35268 & 195 & 0.32132 & 227 \\
50 & 900 & 0.64371 & 379 & 0.25255 & 174 & 0.35342 & 176 & 0.4096 & 246 \\
60 & 900 & 0.58715 & 343 & 0.21032 & 144 & 0.2433 & 168 & 0.37646 & 222 \\
70 & 900 & 0.52566 & 366 & 0.20155 & 106 & 0.19461 & 139 & 0.34047 & 190 \\
80 & 900 & 0.81888 & 354 & 0.1427 & 136 & 0.13936 & 110 & 0.24526 & 173 \\
90 & 900 & 1.08822 & 333 & 0.08022 & 36 & 0.15311 & 108 & 0.29449 & 207 \\
100 & 900 & 0.42053 & 331 & 0.00084 & 1 & 0 & 0 & 0.35879 & 240 \\
10 & 900 & 1.00019 & 402 & 1.00954 & 274 & 1.08872 & 284 & 0.68781 & 262 \\
20 & 900 & 1.03694 & 362 & 0.72663 & 242 & 0.58354 & 261 & 0.54156 & 288 \\
30 & 900 & 0.64919 & 380 & 0.60528 & 225 & 0.32565 & 223 & 0.50557 & 268 \\
40 & 900 & 0.9016 & 365 & 0.32307 & 185 & 0.59291 & 468 & 0.5349 & 262 \\
50 & 900 & 0.97449 & 374 & 0.48993 & 209 & 0.22091 & 155 & 0.3312 & 241 \\
60 & 900 & 0.67228 & 368 & 0.26792 & 137 & 0.45331 & 331 & 0.34067 & 205 \\
70 & 900 & 0.50376 & 352 & 0.12536 & 92 & 0.14189 & 112 & 0.28553 & 207 \\
80 & 900 & 0.61256 & 569 & 0.2247 & 142 & 0.12796 & 101 & 0.22724 & 162 \\
90 & 900 & 0.50898 & 338 & 0.06497 & 44 & 0.39527 & 312 & 0.37207 & 266 \\
100 & 900 & 0.43141 & 381 & 0.14763 & 104 & 0.09375 & 74 & 0.25139 & 182 \\
10 & 1000 & 1.31174 & 412 & 1.0277 & 285 & 1.06443 & 294 & 0.80594 & 339 \\
20 & 1000 & 0.74818 & 386 & 0.60328 & 266 & 0.47961 & 283 & 0.68393 & 296 \\
30 & 1000 & 0.95733 & 387 & 0.59182 & 261 & 0.41 & 260 & 0.53692 & 267 \\
40 & 1000 & 0.85598 & 382 & 0.70465 & 246 & 0.30776 & 214 & 0.45261 & 252 \\
50 & 1000 & 0.56072 & 383 & 0.23385 & 177 & 0.35142 & 252 & 0.47857 & 282 \\
60 & 1000 & 0.76124 & 340 & 0.27226 & 136 & 0.24954 & 177 & 0.3292 & 211 \\
70 & 1000 & 0.52881 & 355 & 0.40037 & 163 & 0.21733 & 149 & 0.35619 & 203 \\
80 & 1000 & 0.73076 & 421 & 0.15573 & 105 & 0.15709 & 124 & 0.31845 & 224 \\
90 & 1000 & 0.45338 & 362 & 0.09096 & 95 & 0.09541 & 68 & 0.30147 & 204 \\
100 & 1000 & 0.73287 & 336 & 0.10949 & 93 & 0.07205 & 48 & 0.18902 & 139 \\
10 & 1000 & 1.45387 & 419 & 1.27587 & 302 & 1.02379 & 284 & 0.83619 & 348 \\
20 & 1000 & 0.89223 & 400 & 0.65652 & 273 & 0.53578 & 273 & 0.71601 & 314 \\
30 & 1000 & 0.74627 & 439 & 0.69978 & 242 & 0.33545 & 233 & 0.61785 & 284 \\
40 & 1000 & 1.24189 & 354 & 0.53758 & 232 & 0.32469 & 222 & 0.41106 & 256 \\
50 & 1000 & 1.06661 & 376 & 0.54236 & 236 & 0.35964 & 213 & 0.32621 & 239 \\
60 & 1000 & 0.74306 & 361 & 0.22701 & 148 & 0.24629 & 181 & 0.38433 & 225 \\
70 & 1000 & 0.57715 & 365 & 0.20792 & 141 & 0.19804 & 134 & 0.37515 & 234 \\
80 & 1000 & 0.93477 & 347 & 0.22009 & 105 & 0.1723 & 136 & 0.25129 & 184 \\
90 & 1000 & 0.44305 & 333 & 0.09058 & 72 & 0.11402 & 90 & 0.2415 & 172 \\
100 & 1000 & 0.99743 & 350 & 0.09845 & 75 & 0.00084 & 1 & 0.19271 & 145 \\
10 & 1000 & 1.19969 & 430 & 1.09253 & 320 & 1.35961 & 304 & 0.83178 & 304 \\
20 & 1000 & 1.11381 & 390 & 0.7972 & 275 & 0.777 & 506 & 0.64425 & 298 \\
30 & 1000 & 0.70241 & 407 & 0.66578 & 258 & 0.36061 & 256 & 0.7063 & 302 \\
40 & 1000 & 0.94675 & 383 & 0.71924 & 253 & 0.4455 & 259 & 0.53721 & 271 \\
50 & 1000 & 0.77543 & 367 & 0.49111 & 190 & 0.26172 & 180 & 0.42115 & 247 \\
60 & 1000 & 0.82707 & 386 & 0.26008 & 171 & 0.14569 & 115 & 0.3917 & 233 \\
70 & 1000 & 0.47023 & 345 & 0.33656 & 162 & 0.20883 & 143 & 0.31886 & 225 \\
80 & 1000 & 0.77715 & 339 & 0.09206 & 97 & 0.1815 & 125 & 0.30115 & 216 \\
90 & 1000 & 0.54569 & 367 & 0.05925 & 62 & 0.12669 & 100 & 0.31305 & 186 \\
100 & 1000 & 0.40041 & 349 & 0.0465 & 46 & 0.07221 & 57 & 0.21627 & 156 \\
10 & 1000 & 1.00488 & 424 & 0.86763 & 286 & 0.86682 & 296 & 0.76942 & 339 \\
20 & 1000 & 1.07129 & 401 & 0.75085 & 266 & 0.36086 & 257 & 0.6072 & 299 \\
30 & 1000 & 0.94161 & 409 & 0.46089 & 253 & 0.36487 & 255 & 0.50835 & 279 \\
40 & 1000 & 0.79475 & 378 & 0.41642 & 210 & 0.40992 & 253 & 0.43451 & 260 \\
50 & 1000 & 0.70511 & 352 & 0.60945 & 188 & 0.29067 & 206 & 0.41533 & 238 \\
60 & 1000 & 0.57926 & 333 & 0.33654 & 188 & 0.25223 & 175 & 0.40876 & 226 \\
70 & 1000 & 0.98144 & 411 & 0.35412 & 147 & 0.09815 & 66 & 0.24967 & 183 \\
80 & 1000 & 0.77105 & 344 & 0.22139 & 155 & 0.21119 & 151 & 0.24016 & 181 \\
90 & 1000 & 0.81574 & 335 & 0.13719 & 129 & 0.1685 & 133 & 0.24431 & 178 \\
100 & 1000 & 0.62162 & 336 & 0.00084 & 1 & 0.00084 & 1 & 0.27271 & 187 \\
10 & 1000 & 1.11155 & 406 & 1.02685 & 297 & 1.29033 & 311 & 0.88185 & 350 \\
20 & 1000 & 1.11345 & 430 & 0.7391 & 271 & 0.77265 & 292 & 0.54368 & 267 \\
30 & 1000 & 0.83384 & 377 & 0.61273 & 240 & 0.48214 & 279 & 0.53687 & 296 \\
40 & 1000 & 0.78039 & 580 & 0.36452 & 215 & 0.36092 & 254 & 0.52047 & 285 \\
50 & 1000 & 0.62016 & 378 & 0.42897 & 172 & 0.31555 & 218 & 0.53515 & 251 \\
60 & 1000 & 0.65673 & 401 & 0.23724 & 162 & 0.22705 & 162 & 0.4198 & 233 \\
70 & 1000 & 0.71973 & 365 & 0.19457 & 152 & 0.17361 & 126 & 0.30997 & 211 \\
80 & 1000 & 0.48315 & 367 & 0.2185 & 142 & 0.18521 & 132 & 0.35565 & 249 \\
90 & 1000 & 0.47243 & 378 & 0.01605 & 19 & 0.16442 & 120 & 0.22895 & 177 \\
100 & 1000 & 0.42622 & 343 & 0.05252 & 52 & 0.10389 & 82 & 0.20086 & 147 \\
